,Small Component,Big Component,Small2 Component,Big2 Component,Score
1519,consensus independent component 253_Sarcoma,consensus independent component 3259_big,consensus independent component 29_Adrenal cancer,consensus independent component 96_big,-0.0813342945904943
968,consensus independent component 169_Melanoma,consensus independent component 3213_big,consensus independent component 68_Renal cancer,consensus independent component 947_big,-0.0813603981532323
3143,consensus independent component 80_Prostate cancer,consensus independent component 3122_big,consensus independent component 129_HNSCC,consensus independent component 676_big,-0.08146903692377101
2316,consensus independent component 46_Lung cancer,consensus independent component 469_big,consensus independent component 80_Colorectal cancer,consensus independent component 469_big,-0.08147730307500056
3407,consensus independent component 95_HNSCC,consensus independent component 2418_big,consensus independent component 188_Melanoma,consensus independent component 127_big,-0.08149205283332947
1304,consensus independent component 20_HNSCC,consensus independent component 118_big,consensus independent component 49_Gastric cancer,consensus independent component 701_big,-0.08149843112826634
331,consensus independent component 120_Renal cancer,consensus independent component 3318_big,consensus independent component 27_Myelodysplastic syndrome,consensus independent component 204_big,-0.08164080579325618
1358,consensus independent component 21_Myelodysplastic syndrome,consensus independent component 40_big,consensus independent component 51_Prostate cancer,consensus independent component 1208_big,-0.08172218119117111
3214,consensus independent component 84_Ovarian cancer,consensus independent component 926_big,consensus independent component 165_Melanoma,consensus independent component 926_big,-0.0817669517838498
692,consensus independent component 146_HNSCC,consensus independent component 3730_big,consensus independent component 81_Leukemia,consensus independent component 3657_big,-0.08178348924293985
3336,consensus independent component 90_Sarcoma,consensus independent component 2225_big,consensus independent component 68_Gastric cancer,consensus independent component 464_big,-0.08182448702667446
228,consensus independent component 114_HCC,consensus independent component 2040_big,consensus independent component 54_Gastric cancer,consensus independent component 1222_big,-0.08183249315656937
3447,consensus independent component 97_Renal cancer,consensus independent component 231_big,consensus independent component 10_Adrenal cancer,consensus independent component 454_big,-0.08188564559153996
1366,consensus independent component 220_Sarcoma,consensus independent component 2087_big,consensus independent component 105_Colorectal cancer,consensus independent component 135_big,-0.0818945526457247
1288,consensus independent component 206_Sarcoma,consensus independent component 154_big,consensus independent component 148_HCC,consensus independent component 1022_big,-0.08197049773759768
888,consensus independent component 160_Lymphoma,consensus independent component 3101_big,consensus independent component 9_Gastric cancer,consensus independent component 855_big,-0.08204625363228724
2206,consensus independent component 42_Melanoma,consensus independent component 3669_big,consensus independent component 146_Brain cancer,consensus independent component 953_big,-0.08212128923881301
214,consensus independent component 113_Gastric cancer,consensus independent component 2588_big,consensus independent component 170_Sarcoma,consensus independent component 3173_big,-0.08225235032395228
3293,consensus independent component 89_Leukemia,consensus independent component 3190_big,consensus independent component 96_HNSCC,consensus independent component 3082_big,-0.08225533695122214
582,consensus independent component 138_Ovarian cancer,consensus independent component 1477_big,consensus independent component 21_Adrenal cancer,consensus independent component 3081_big,-0.08232519674207567
3330,consensus independent component 90_Lymphoma,consensus independent component 2034_big,consensus independent component 168_Normal,consensus independent component 2038_big,-0.08237500517763179
