,Small Component,Big Component,Small2 Component,Big2 Component,Score
3393,consensus independent component 94_Lung cancer,consensus independent component 3092_big,consensus independent component 61_Colorectal cancer,consensus independent component 926_big,0.025937933353369358
547,consensus independent component 136_Breast cancer,consensus independent component 256_big,consensus independent component 63_Lung cancer,consensus independent component 256_big,0.02592755747313341
796,consensus independent component 153_Lymphoma,consensus independent component 2478_big,consensus independent component 173_Colorectal cancer,consensus independent component 452_big,0.02586229538333762
93,consensus independent component 106_Adrenal cancer,consensus independent component 3340_big,consensus independent component 105_Sarcoma,consensus independent component 3164_big,0.025832934702511502
1140,consensus independent component 186_Melanoma,consensus independent component 805_big,consensus independent component 117_Lung cancer,consensus independent component 805_big,0.025814838989001443
2011,consensus independent component 36_Brain cancer,consensus independent component 2372_big,consensus independent component 98_Colorectal cancer,consensus independent component 2372_big,0.02570456661575432
148,consensus independent component 109_Renal cancer,consensus independent component 124_big,consensus independent component 33_Lung cancer,consensus independent component 3081_big,0.02543476622791474
2286,consensus independent component 45_HNSCC,consensus independent component 45_big,consensus independent component 159_Colorectal cancer,consensus independent component 45_big,0.025398390137072235
647,consensus independent component 142_Melanoma,consensus independent component 251_big,consensus independent component 299_Normal,consensus independent component 251_big,0.025293106929207637
763,consensus independent component 150_Ovarian cancer,consensus independent component 168_big,consensus independent component 102_Colorectal cancer,consensus independent component 168_big,0.025219839880716022
2819,consensus independent component 64_Prostate cancer,consensus independent component 373_big,consensus independent component 23_Melanoma,consensus independent component 318_big,0.025202926975540843
1007,consensus independent component 172_Gastric cancer,consensus independent component 3724_big,consensus independent component 174_Lung cancer,consensus independent component 807_big,0.025189227169901712
3275,consensus independent component 88_HNSCC,consensus independent component 2884_big,consensus independent component 17_Lung cancer,consensus independent component 2884_big,0.02511496529935109
1156,consensus independent component 188_Melanoma,consensus independent component 127_big,consensus independent component 36_Normal,consensus independent component 3087_big,0.025060782601437293
342,consensus independent component 121_Normal,consensus independent component 2096_big,consensus independent component 91_Adrenal cancer,consensus independent component 3043_big,0.02505908744779443
162,consensus independent component 10_Myelodysplastic syndrome,consensus independent component 2221_big,consensus independent component 88_Leukemia,consensus independent component 2221_big,0.024274041100314392
