,Small Component,Big Component,Small2 Component,Big2 Component,Score
1373,consensus independent component 88_s4,consensus independent component 110_big,consensus independent component 116_s1,consensus independent component 110_big,-0.21150529170328158
8,consensus independent component 102_s1,consensus independent component 163_big,consensus independent component 23_s4,consensus independent component 163_big,-0.21316835517736638
427,consensus independent component 197_s4,consensus independent component 33_big,consensus independent component 203_s3,consensus independent component 33_big,-0.21398382477594263
1273,consensus independent component 65_s4,consensus independent component 95_big,consensus independent component 87_s2,consensus independent component 95_big,-0.2160929091167137
621,consensus independent component 240_s2,consensus independent component 85_big,consensus independent component 131_s4,consensus independent component 85_big,-0.21630082972954345
9,consensus independent component 102_s2,consensus independent component 135_big,consensus independent component 139_s1,consensus independent component 135_big,-0.21716124886098498
1218,consensus independent component 53_s1,consensus independent component 11_big,consensus independent component 279_s2,consensus independent component 11_big,-0.2179501253698672
173,consensus independent component 13_s2,consensus independent component 103_big,consensus independent component 356_s4,consensus independent component 83_big,-0.21814451046768804
772,consensus independent component 275_s1,consensus independent component 105_big,consensus independent component 352_s2,consensus independent component 105_big,-0.2182264215823841
1140,consensus independent component 363_s4,consensus independent component 12_big,consensus independent component 197_s2,consensus independent component 12_big,-0.2204950186428204
