gene_set_name	in_manual_selection	in_immune_terms	is_immune_process
GOBP_MUSCLE_ATROPHY	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_MUSCLE_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_MUSCLE_CONTRACTION	FALSE	FALSE	FALSE
GOBP_MUSCLE_FIBER_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MUSCLE_FILAMENT_SLIDING	FALSE	FALSE	FALSE
GOBP_MUSCLE_HYPERTROPHY	FALSE	FALSE	FALSE
GOBP_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	FALSE	FALSE	FALSE
GOBP_MUSCLE_ORGAN_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MUSCLE_ORGAN_MORPHOGENESIS	FALSE	FALSE	FALSE
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MUSCLE_SYSTEM_PROCESS	FALSE	FALSE	FALSE
GOBP_MUSCLE_TISSUE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_MYELIN_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_MYELIN_MAINTENANCE	FALSE	FALSE	FALSE
GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	FALSE	FALSE	FALSE
GOBP_MYELOID_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MYELOID_CELL_DIFFERENTIATION	TRUE	FALSE	TRUE
GOBP_MYELOID_CELL_HOMEOSTASIS	FALSE	FALSE	FALSE
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_MYELOID_LEUKOCYTE_ACTIVATION	TRUE	TRUE	TRUE
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	TRUE	TRUE	TRUE
GOBP_MYELOID_LEUKOCYTE_MIGRATION	TRUE	TRUE	TRUE
GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_MYOBLAST_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_MYOBLAST_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_MYOBLAST_FUSION	FALSE	FALSE	FALSE
GOBP_MYOBLAST_FUSION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	FALSE	FALSE	FALSE
GOBP_MYOBLAST_MIGRATION	FALSE	FALSE	FALSE
GOBP_MYOBLAST_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_MYOFIBRIL_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_MYOFIBROBLAST_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_MYOSIN_FILAMENT_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_MYOTUBE_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_MYOTUBE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_MYOTUBE_DIFFERENTIATION_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	FALSE	FALSE	FALSE
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_N_ACETYLNEURAMINATE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_N_ACYLETHANOLAMINE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_N_ACYLPHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_N_GLYCAN_PROCESSING	FALSE	FALSE	FALSE
GOBP_N_TERMINAL_PEPTIDYL_METHIONINE_ACETYLATION	FALSE	FALSE	FALSE
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_ACETYLATION	FALSE	FALSE	FALSE
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	FALSE	FALSE	FALSE
GOBP_N_TERMINAL_PROTEIN_LIPIDATION	FALSE	FALSE	FALSE
GOBP_NAD_BIOSYNTHESIS_VIA_NICOTINAMIDE_RIBOSIDE_SALVAGE_PATHWAY	FALSE	FALSE	FALSE
GOBP_NAD_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NAD_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NADH_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NADH_OXIDATION	FALSE	FALSE	FALSE
GOBP_NADP_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NADPH_OXIDATION	FALSE	FALSE	FALSE
GOBP_NADPH_REGENERATION	FALSE	FALSE	FALSE
GOBP_NAIL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NATURAL_KILLER_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS	FALSE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_CYTOKINE_PRODUCTION	FALSE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	FALSE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	FALSE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	TRUE	TRUE	TRUE
GOBP_NATURAL_KILLER_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_NCRNA_3_END_PROCESSING	FALSE	FALSE	FALSE
GOBP_NCRNA_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NCRNA_EXPORT_FROM_NUCLEUS	FALSE	FALSE	FALSE
GOBP_NCRNA_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NCRNA_PROCESSING	FALSE	FALSE	FALSE
GOBP_NCRNA_TRANSCRIPTION	FALSE	FALSE	FALSE
GOBP_NECROPTOTIC_PROCESS	TRUE	FALSE	TRUE
GOBP_NECROPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NECROTIC_CELL_DEATH	TRUE	FALSE	TRUE
GOBP_NEGATIVE_CHEMOTAXIS	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_SYMBIONT_MOLECULAR_FUNCTION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_GENOME_REPLICATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_BY_HOST_OF_VIRAL_TRANSCRIPTION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_NUCLEATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTION_POTENTIAL	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_BETA_CLEARANCE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ATPASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGOSOME_MATURATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_B_CELL_RECEPTOR_SIGNALING_PATHWAY	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_BEHAVIOR	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BINDING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BONE_MINERALIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BONE_RESORPTION	TRUE	FALSE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_ADAPTATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_GROWTH	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	TRUE	FALSE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_AGING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION	TRUE	FALSE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_ARREST	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_DIVISION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_SPECIFICATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_MATURATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELL_VOLUME	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	FALSE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_SENESCENCE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CENTROSOME_DUPLICATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CERAMIDE_BIOSYNTHETIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS	TRUE	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_STORAGE	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_SILENCING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_COLLATERAL_SPROUTING	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	FALSE	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	FALSE	FALSE	FALSE
